"","X","ID","Item","Answer","NotAns","Cat","Col","NonNative","ForeignLang","Most","Number","Yes","Acc.Fil","Acc.Mtn","NotAll","LowAcc","LowMtn","C2.Weber","C3.Weber","Blue","Non.Blue","Yellow","PropTC","SupTC"
"7448",9752,"A3H97VQNCZZMQ4","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal",3,0,1,1,5,0,100,100,0,0,0,1,1.11,10,10,9,0,1
"7449",9753,"A3H97VQNCZZMQ4","Answer.3C_Unbal.6",TRUE,0,"3C_Unbal",3,0,1,1,6,1,100,100,0,0,0,1.1,1.22,11,10,9,1,1
"7450",9754,"A3H97VQNCZZMQ4","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal",3,0,1,1,7,1,100,100,0,0,0,1.22,1.38,11,9,8,1,1
"7451",9755,"A3H97VQNCZZMQ4","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal",3,0,1,1,8,1,100,100,0,0,0,1.33,1.5,12,9,8,1,1
"7452",9756,"A3H97VQNCZZMQ4","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal",3,0,1,1,9,1,100,100,0,0,0,1.5,1.71,12,8,7,1,1
"7453",9793,"A2CGULR0BMGYOR","Answer.2C.1",FALSE,0,"2C",2,0,1,1,1,0,100,100,0,0,0,0.67,0.67,8,12,12,0,0
"7454",9794,"A2CGULR0BMGYOR","Answer.2C.2",FALSE,0,"2C",2,0,1,1,2,0,100,100,0,0,0,0.75,0.75,9,12,12,0,0
"7455",9795,"A2CGULR0BMGYOR","Answer.2C.3",FALSE,0,"2C",2,0,1,1,3,0,100,100,0,0,0,0.82,0.82,9,11,11,0,0
"7456",9796,"A2CGULR0BMGYOR","Answer.2C.4",FALSE,0,"2C",2,0,1,1,4,0,100,100,0,0,0,0.91,0.91,10,11,11,0,0
"7457",9797,"A2CGULR0BMGYOR","Answer.2C.5",FALSE,0,"2C",2,0,1,1,5,0,100,100,0,0,0,1,1,10,10,10,0,0
"7458",9798,"A2CGULR0BMGYOR","Answer.2C.6",TRUE,0,"2C",2,0,1,1,6,1,100,100,0,0,0,1.1,1.1,11,10,10,1,1
"7459",9799,"A2CGULR0BMGYOR","Answer.2C.7",TRUE,0,"2C",2,0,1,1,7,1,100,100,0,0,0,1.22,1.22,11,9,9,1,1
"7460",9800,"A2CGULR0BMGYOR","Answer.2C.8",TRUE,0,"2C",2,0,1,1,8,1,100,100,0,0,0,1.33,1.33,12,9,9,1,1
"7461",9801,"A2CGULR0BMGYOR","Answer.2C.9",TRUE,0,"2C",2,0,1,1,9,1,100,100,0,0,0,1.5,1.5,12,8,8,1,1
"7462",9802,"A2CGULR0BMGYOR","Answer.3C_Bal.1",FALSE,0,"3C_Bal",3,0,1,1,1,0,100,100,0,0,0,0.67,1.33,8,12,6,0,1
"7463",9803,"A2CGULR0BMGYOR","Answer.3C_Bal.2",FALSE,0,"3C_Bal",3,0,1,1,2,0,100,100,0,0,0,0.75,1.5,9,12,6,0,1
"7464",9804,"A2CGULR0BMGYOR","Answer.3C_Bal.3",FALSE,0,"3C_Bal",3,0,1,1,3,0,100,100,0,0,0,0.82,1.5,9,11,6,0,1
"7465",9805,"A2CGULR0BMGYOR","Answer.3C_Bal.4",FALSE,0,"3C_Bal",3,0,1,1,4,0,100,100,0,0,0,0.91,1.67,10,11,6,0,1
"7466",9806,"A2CGULR0BMGYOR","Answer.3C_Bal.5",FALSE,0,"3C_Bal",3,0,1,1,5,0,100,100,0,0,0,1,1.67,10,10,6,0,1
"7467",9807,"A2CGULR0BMGYOR","Answer.3C_Bal.6",TRUE,0,"3C_Bal",3,0,1,1,6,1,100,100,0,0,0,1.1,2.2,11,10,5,1,1
"7468",9808,"A2CGULR0BMGYOR","Answer.3C_Bal.7",TRUE,0,"3C_Bal",3,0,1,1,7,1,100,100,0,0,0,1.22,2.2,11,9,5,1,1
"7469",9809,"A2CGULR0BMGYOR","Answer.3C_Bal.8",TRUE,0,"3C_Bal",3,0,1,1,8,1,100,100,0,0,0,1.33,2.4,12,9,5,1,1
"7470",9810,"A2CGULR0BMGYOR","Answer.3C_Bal.9",TRUE,0,"3C_Bal",3,0,1,1,9,1,100,100,0,0,0,1.5,3,12,8,4,1,1
"7471",9811,"A2CGULR0BMGYOR","Answer.3C_Mild.1",FALSE,0,"3C_Mild",3,0,1,1,1,0,100,100,0,0,0,0.67,0.89,8,12,9,0,0
"7472",9812,"A2CGULR0BMGYOR","Answer.3C_Mild.2",FALSE,0,"3C_Mild",3,0,1,1,2,0,100,100,0,0,0,0.75,1,9,12,9,0,0
"7473",9813,"A2CGULR0BMGYOR","Answer.3C_Mild.3",FALSE,0,"3C_Mild",3,0,1,1,3,0,100,100,0,0,0,0.82,1.13,9,11,8,0,1
"7474",9814,"A2CGULR0BMGYOR","Answer.3C_Mild.4",FALSE,0,"3C_Mild",3,0,1,1,4,0,100,100,0,0,0,0.91,1.25,10,11,8,0,1
"7475",9815,"A2CGULR0BMGYOR","Answer.3C_Mild.5",FALSE,0,"3C_Mild",3,0,1,1,5,0,100,100,0,0,0,1,1.42,10,10,7,0,1
"7476",9816,"A2CGULR0BMGYOR","Answer.3C_Mild.6",TRUE,0,"3C_Mild",3,0,1,1,6,1,100,100,0,0,0,1.1,1.57,11,10,7,1,1
"7477",9817,"A2CGULR0BMGYOR","Answer.3C_Mild.7",TRUE,0,"3C_Mild",3,0,1,1,7,1,100,100,0,0,0,1.22,1.83,11,9,6,1,1
"7478",9818,"A2CGULR0BMGYOR","Answer.3C_Mild.8",TRUE,0,"3C_Mild",3,0,1,1,8,1,100,100,0,0,0,1.33,1.71,12,9,7,1,1
"7479",9819,"A2CGULR0BMGYOR","Answer.3C_Mild.9",TRUE,0,"3C_Mild",3,0,1,1,9,1,100,100,0,0,0,1.5,2,12,8,6,1,1
"7480",9820,"A2CGULR0BMGYOR","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal",3,0,1,1,1,0,100,100,0,0,0,0.67,0.73,8,12,11,0,0
"7481",9821,"A2CGULR0BMGYOR","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal",3,0,1,1,2,0,100,100,0,0,0,0.75,0.86,9,12,11,0,0
"7482",9822,"A2CGULR0BMGYOR","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal",3,0,1,1,3,0,100,100,0,0,0,0.82,0.9,9,11,10,0,0
"7483",9823,"A2CGULR0BMGYOR","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal",3,0,1,1,4,0,100,100,0,0,0,0.91,1,10,11,10,0,0
"7484",9824,"A2CGULR0BMGYOR","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal",3,0,1,1,5,0,100,100,0,0,0,1,1.11,10,10,9,0,1
"7485",9825,"A2CGULR0BMGYOR","Answer.3C_Unbal.6",TRUE,0,"3C_Unbal",3,0,1,1,6,1,100,100,0,0,0,1.1,1.22,11,10,9,1,1
"7486",9826,"A2CGULR0BMGYOR","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal",3,0,1,1,7,1,100,100,0,0,0,1.22,1.38,11,9,8,1,1
"7487",9827,"A2CGULR0BMGYOR","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal",3,0,1,1,8,1,100,100,0,0,0,1.33,1.5,12,9,8,1,1
"7488",9828,"A2CGULR0BMGYOR","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal",3,0,1,1,9,1,100,100,0,0,0,1.5,1.71,12,8,7,1,1
"7489",9829,"A15SOM4XAPPZ8T","Answer.2C.1",FALSE,0,"2C",2,0,0,1,1,0,84.7,87.5,0,0,0,0.67,0.67,8,12,12,0,0
"7490",9830,"A15SOM4XAPPZ8T","Answer.2C.2",FALSE,0,"2C",2,0,0,1,2,0,84.7,87.5,0,0,0,0.75,0.75,9,12,12,0,0
"7491",9831,"A15SOM4XAPPZ8T","Answer.2C.3",FALSE,0,"2C",2,0,0,1,3,0,84.7,87.5,0,0,0,0.82,0.82,9,11,11,0,0
"7492",9832,"A15SOM4XAPPZ8T","Answer.2C.4",FALSE,0,"2C",2,0,0,1,4,0,84.7,87.5,0,0,0,0.91,0.91,10,11,11,0,0
"7493",9833,"A15SOM4XAPPZ8T","Answer.2C.5",FALSE,0,"2C",2,0,0,1,5,0,84.7,87.5,0,0,0,1,1,10,10,10,0,0
"7494",9834,"A15SOM4XAPPZ8T","Answer.2C.6",TRUE,0,"2C",2,0,0,1,6,1,84.7,87.5,0,0,0,1.1,1.1,11,10,10,1,1
"7495",9835,"A15SOM4XAPPZ8T","Answer.2C.7",FALSE,0,"2C",2,0,0,1,7,0,84.7,87.5,0,0,0,1.22,1.22,11,9,9,1,1
"7496",9836,"A15SOM4XAPPZ8T","Answer.2C.8",TRUE,0,"2C",2,0,0,1,8,1,84.7,87.5,0,0,0,1.33,1.33,12,9,9,1,1
"7497",9837,"A15SOM4XAPPZ8T","Answer.2C.9",TRUE,0,"2C",2,0,0,1,9,1,84.7,87.5,0,0,0,1.5,1.5,12,8,8,1,1
"7498",9838,"A15SOM4XAPPZ8T","Answer.3C_Bal.1",FALSE,0,"3C_Bal",3,0,0,1,1,0,84.7,87.5,0,0,0,0.67,1.33,8,12,6,0,1
"7499",9839,"A15SOM4XAPPZ8T","Answer.3C_Bal.2",FALSE,0,"3C_Bal",3,0,0,1,2,0,84.7,87.5,0,0,0,0.75,1.5,9,12,6,0,1
"7500",9840,"A15SOM4XAPPZ8T","Answer.3C_Bal.3",FALSE,0,"3C_Bal",3,0,0,1,3,0,84.7,87.5,0,0,0,0.82,1.5,9,11,6,0,1
"7501",9841,"A15SOM4XAPPZ8T","Answer.3C_Bal.4",FALSE,0,"3C_Bal",3,0,0,1,4,0,84.7,87.5,0,0,0,0.91,1.67,10,11,6,0,1
"7502",9842,"A15SOM4XAPPZ8T","Answer.3C_Bal.5",FALSE,0,"3C_Bal",3,0,0,1,5,0,84.7,87.5,0,0,0,1,1.67,10,10,6,0,1
"7503",9843,"A15SOM4XAPPZ8T","Answer.3C_Bal.6",TRUE,0,"3C_Bal",3,0,0,1,6,1,84.7,87.5,0,0,0,1.1,2.2,11,10,5,1,1
"7504",9844,"A15SOM4XAPPZ8T","Answer.3C_Bal.7",TRUE,0,"3C_Bal",3,0,0,1,7,1,84.7,87.5,0,0,0,1.22,2.2,11,9,5,1,1
"7505",9845,"A15SOM4XAPPZ8T","Answer.3C_Bal.8",TRUE,0,"3C_Bal",3,0,0,1,8,1,84.7,87.5,0,0,0,1.33,2.4,12,9,5,1,1
"7506",9846,"A15SOM4XAPPZ8T","Answer.3C_Bal.9",TRUE,0,"3C_Bal",3,0,0,1,9,1,84.7,87.5,0,0,0,1.5,3,12,8,4,1,1
"7507",9847,"A15SOM4XAPPZ8T","Answer.3C_Mild.1",FALSE,0,"3C_Mild",3,0,0,1,1,0,84.7,87.5,0,0,0,0.67,0.89,8,12,9,0,0
"7508",9848,"A15SOM4XAPPZ8T","Answer.3C_Mild.2",FALSE,0,"3C_Mild",3,0,0,1,2,0,84.7,87.5,0,0,0,0.75,1,9,12,9,0,0
"7509",9849,"A15SOM4XAPPZ8T","Answer.3C_Mild.3",FALSE,0,"3C_Mild",3,0,0,1,3,0,84.7,87.5,0,0,0,0.82,1.13,9,11,8,0,1
"7510",9850,"A15SOM4XAPPZ8T","Answer.3C_Mild.4",TRUE,0,"3C_Mild",3,0,0,1,4,1,84.7,87.5,0,0,0,0.91,1.25,10,11,8,0,1
"7511",9851,"A15SOM4XAPPZ8T","Answer.3C_Mild.5",TRUE,0,"3C_Mild",3,0,0,1,5,1,84.7,87.5,0,0,0,1,1.42,10,10,7,0,1
"7512",9852,"A15SOM4XAPPZ8T","Answer.3C_Mild.6",FALSE,0,"3C_Mild",3,0,0,1,6,0,84.7,87.5,0,0,0,1.1,1.57,11,10,7,1,1
"7513",9853,"A15SOM4XAPPZ8T","Answer.3C_Mild.7",TRUE,0,"3C_Mild",3,0,0,1,7,1,84.7,87.5,0,0,0,1.22,1.83,11,9,6,1,1
"7514",9854,"A15SOM4XAPPZ8T","Answer.3C_Mild.8",TRUE,0,"3C_Mild",3,0,0,1,8,1,84.7,87.5,0,0,0,1.33,1.71,12,9,7,1,1
"7515",9855,"A15SOM4XAPPZ8T","Answer.3C_Mild.9",TRUE,0,"3C_Mild",3,0,0,1,9,1,84.7,87.5,0,0,0,1.5,2,12,8,6,1,1
"7516",9856,"A15SOM4XAPPZ8T","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal",3,0,0,1,1,0,84.7,87.5,0,0,0,0.67,0.73,8,12,11,0,0
"7517",9857,"A15SOM4XAPPZ8T","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal",3,0,0,1,2,0,84.7,87.5,0,0,0,0.75,0.86,9,12,11,0,0
"7518",9858,"A15SOM4XAPPZ8T","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal",3,0,0,1,3,0,84.7,87.5,0,0,0,0.82,0.9,9,11,10,0,0
"7519",9859,"A15SOM4XAPPZ8T","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal",3,0,0,1,4,0,84.7,87.5,0,0,0,0.91,1,10,11,10,0,0
"7520",9860,"A15SOM4XAPPZ8T","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal",3,0,0,1,5,0,84.7,87.5,0,0,0,1,1.11,10,10,9,0,1
"7521",9861,"A15SOM4XAPPZ8T","Answer.3C_Unbal.6",FALSE,0,"3C_Unbal",3,0,0,1,6,0,84.7,87.5,0,0,0,1.1,1.22,11,10,9,1,1
"7522",9862,"A15SOM4XAPPZ8T","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal",3,0,0,1,7,1,84.7,87.5,0,0,0,1.22,1.38,11,9,8,1,1
"7523",9863,"A15SOM4XAPPZ8T","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal",3,0,0,1,8,1,84.7,87.5,0,0,0,1.33,1.5,12,9,8,1,1
"7524",9864,"A15SOM4XAPPZ8T","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal",3,0,0,1,9,1,84.7,87.5,0,0,0,1.5,1.71,12,8,7,1,1
"7525",9865,"A15RBLQAU9D8S8","Answer.2C.1",FALSE,0,"2C",2,0,1,1,1,0,95.8,95.8,0,0,0,0.67,0.67,8,12,12,0,0
"7526",9866,"A15RBLQAU9D8S8","Answer.2C.2",FALSE,0,"2C",2,0,1,1,2,0,95.8,95.8,0,0,0,0.75,0.75,9,12,12,0,0
"7527",9867,"A15RBLQAU9D8S8","Answer.2C.3",FALSE,0,"2C",2,0,1,1,3,0,95.8,95.8,0,0,0,0.82,0.82,9,11,11,0,0
"7528",9868,"A15RBLQAU9D8S8","Answer.2C.4",FALSE,0,"2C",2,0,1,1,4,0,95.8,95.8,0,0,0,0.91,0.91,10,11,11,0,0
"7529",9869,"A15RBLQAU9D8S8","Answer.2C.5",FALSE,0,"2C",2,0,1,1,5,0,95.8,95.8,0,0,0,1,1,10,10,10,0,0
"7530",9870,"A15RBLQAU9D8S8","Answer.2C.6",TRUE,0,"2C",2,0,1,1,6,1,95.8,95.8,0,0,0,1.1,1.1,11,10,10,1,1
"7531",9871,"A15RBLQAU9D8S8","Answer.2C.7",TRUE,0,"2C",2,0,1,1,7,1,95.8,95.8,0,0,0,1.22,1.22,11,9,9,1,1
"7532",9872,"A15RBLQAU9D8S8","Answer.2C.8",FALSE,0,"2C",2,0,1,1,8,0,95.8,95.8,0,0,0,1.33,1.33,12,9,9,1,1
"7533",9873,"A15RBLQAU9D8S8","Answer.2C.9",FALSE,0,"2C",2,0,1,1,9,0,95.8,95.8,0,0,0,1.5,1.5,12,8,8,1,1
"7534",9874,"A15RBLQAU9D8S8","Answer.3C_Bal.1",FALSE,0,"3C_Bal",3,0,1,1,1,0,95.8,95.8,0,0,0,0.67,1.33,8,12,6,0,1
"7535",9875,"A15RBLQAU9D8S8","Answer.3C_Bal.2",FALSE,0,"3C_Bal",3,0,1,1,2,0,95.8,95.8,0,0,0,0.75,1.5,9,12,6,0,1
"7536",9876,"A15RBLQAU9D8S8","Answer.3C_Bal.3",FALSE,0,"3C_Bal",3,0,1,1,3,0,95.8,95.8,0,0,0,0.82,1.5,9,11,6,0,1
"7537",9877,"A15RBLQAU9D8S8","Answer.3C_Bal.4",FALSE,0,"3C_Bal",3,0,1,1,4,0,95.8,95.8,0,0,0,0.91,1.67,10,11,6,0,1
"7538",9878,"A15RBLQAU9D8S8","Answer.3C_Bal.5",FALSE,0,"3C_Bal",3,0,1,1,5,0,95.8,95.8,0,0,0,1,1.67,10,10,6,0,1
"7539",9879,"A15RBLQAU9D8S8","Answer.3C_Bal.6",TRUE,0,"3C_Bal",3,0,1,1,6,1,95.8,95.8,0,0,0,1.1,2.2,11,10,5,1,1
"7540",9880,"A15RBLQAU9D8S8","Answer.3C_Bal.7",TRUE,0,"3C_Bal",3,0,1,1,7,1,95.8,95.8,0,0,0,1.22,2.2,11,9,5,1,1
"7541",9881,"A15RBLQAU9D8S8","Answer.3C_Bal.8",TRUE,0,"3C_Bal",3,0,1,1,8,1,95.8,95.8,0,0,0,1.33,2.4,12,9,5,1,1
"7542",9882,"A15RBLQAU9D8S8","Answer.3C_Bal.9",TRUE,0,"3C_Bal",3,0,1,1,9,1,95.8,95.8,0,0,0,1.5,3,12,8,4,1,1
"7543",9883,"A15RBLQAU9D8S8","Answer.3C_Mild.1",FALSE,0,"3C_Mild",3,0,1,1,1,0,95.8,95.8,0,0,0,0.67,0.89,8,12,9,0,0
"7544",9884,"A15RBLQAU9D8S8","Answer.3C_Mild.2",FALSE,0,"3C_Mild",3,0,1,1,2,0,95.8,95.8,0,0,0,0.75,1,9,12,9,0,0
"7545",9885,"A15RBLQAU9D8S8","Answer.3C_Mild.3",FALSE,0,"3C_Mild",3,0,1,1,3,0,95.8,95.8,0,0,0,0.82,1.13,9,11,8,0,1
"7546",9886,"A15RBLQAU9D8S8","Answer.3C_Mild.4",FALSE,0,"3C_Mild",3,0,1,1,4,0,95.8,95.8,0,0,0,0.91,1.25,10,11,8,0,1
"7547",9887,"A15RBLQAU9D8S8","Answer.3C_Mild.5",FALSE,0,"3C_Mild",3,0,1,1,5,0,95.8,95.8,0,0,0,1,1.42,10,10,7,0,1
"7548",9888,"A15RBLQAU9D8S8","Answer.3C_Mild.6",TRUE,0,"3C_Mild",3,0,1,1,6,1,95.8,95.8,0,0,0,1.1,1.57,11,10,7,1,1
"7549",9889,"A15RBLQAU9D8S8","Answer.3C_Mild.7",TRUE,0,"3C_Mild",3,0,1,1,7,1,95.8,95.8,0,0,0,1.22,1.83,11,9,6,1,1
"7550",9890,"A15RBLQAU9D8S8","Answer.3C_Mild.8",TRUE,0,"3C_Mild",3,0,1,1,8,1,95.8,95.8,0,0,0,1.33,1.71,12,9,7,1,1
"7551",9891,"A15RBLQAU9D8S8","Answer.3C_Mild.9",TRUE,0,"3C_Mild",3,0,1,1,9,1,95.8,95.8,0,0,0,1.5,2,12,8,6,1,1
"7552",9892,"A15RBLQAU9D8S8","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal",3,0,1,1,1,0,95.8,95.8,0,0,0,0.67,0.73,8,12,11,0,0
"7553",9893,"A15RBLQAU9D8S8","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal",3,0,1,1,2,0,95.8,95.8,0,0,0,0.75,0.86,9,12,11,0,0
"7554",9894,"A15RBLQAU9D8S8","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal",3,0,1,1,3,0,95.8,95.8,0,0,0,0.82,0.9,9,11,10,0,0
"7555",9895,"A15RBLQAU9D8S8","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal",3,0,1,1,4,0,95.8,95.8,0,0,0,0.91,1,10,11,10,0,0
"7556",9896,"A15RBLQAU9D8S8","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal",3,0,1,1,5,0,95.8,95.8,0,0,0,1,1.11,10,10,9,0,1
"7557",9897,"A15RBLQAU9D8S8","Answer.3C_Unbal.6",FALSE,0,"3C_Unbal",3,0,1,1,6,0,95.8,95.8,0,0,0,1.1,1.22,11,10,9,1,1
"7558",9898,"A15RBLQAU9D8S8","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal",3,0,1,1,7,1,95.8,95.8,0,0,0,1.22,1.38,11,9,8,1,1
"7559",9899,"A15RBLQAU9D8S8","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal",3,0,1,1,8,1,95.8,95.8,0,0,0,1.33,1.5,12,9,8,1,1
"7560",9900,"A15RBLQAU9D8S8","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal",3,0,1,1,9,1,95.8,95.8,0,0,0,1.5,1.71,12,8,7,1,1
"7561",9937,"ANSKZGALVBPS3","Answer.2C.1",FALSE,0,"2C",2,0,0,1,1,0,87.5,91.7,0,0,0,0.67,0.67,8,12,12,0,0
"7562",9938,"ANSKZGALVBPS3","Answer.2C.2",FALSE,0,"2C",2,0,0,1,2,0,87.5,91.7,0,0,0,0.75,0.75,9,12,12,0,0
"7563",9939,"ANSKZGALVBPS3","Answer.2C.3",FALSE,0,"2C",2,0,0,1,3,0,87.5,91.7,0,0,0,0.82,0.82,9,11,11,0,0
"7564",9940,"ANSKZGALVBPS3","Answer.2C.4",FALSE,0,"2C",2,0,0,1,4,0,87.5,91.7,0,0,0,0.91,0.91,10,11,11,0,0
"7565",9941,"ANSKZGALVBPS3","Answer.2C.5",FALSE,0,"2C",2,0,0,1,5,0,87.5,91.7,0,0,0,1,1,10,10,10,0,0
"7566",9942,"ANSKZGALVBPS3","Answer.2C.6",TRUE,0,"2C",2,0,0,1,6,1,87.5,91.7,0,0,0,1.1,1.1,11,10,10,1,1
"7567",9943,"ANSKZGALVBPS3","Answer.2C.7",TRUE,0,"2C",2,0,0,1,7,1,87.5,91.7,0,0,0,1.22,1.22,11,9,9,1,1
"7568",9944,"ANSKZGALVBPS3","Answer.2C.8",TRUE,0,"2C",2,0,0,1,8,1,87.5,91.7,0,0,0,1.33,1.33,12,9,9,1,1
"7569",9945,"ANSKZGALVBPS3","Answer.2C.9",TRUE,0,"2C",2,0,0,1,9,1,87.5,91.7,0,0,0,1.5,1.5,12,8,8,1,1
"7570",9946,"ANSKZGALVBPS3","Answer.3C_Bal.1",FALSE,0,"3C_Bal",3,0,0,1,1,0,87.5,91.7,0,0,0,0.67,1.33,8,12,6,0,1
"7571",9947,"ANSKZGALVBPS3","Answer.3C_Bal.2",TRUE,0,"3C_Bal",3,0,0,1,2,1,87.5,91.7,0,0,0,0.75,1.5,9,12,6,0,1
"7572",9948,"ANSKZGALVBPS3","Answer.3C_Bal.3",TRUE,0,"3C_Bal",3,0,0,1,3,1,87.5,91.7,0,0,0,0.82,1.5,9,11,6,0,1
"7573",9949,"ANSKZGALVBPS3","Answer.3C_Bal.4",FALSE,0,"3C_Bal",3,0,0,1,4,0,87.5,91.7,0,0,0,0.91,1.67,10,11,6,0,1
"7574",9950,"ANSKZGALVBPS3","Answer.3C_Bal.5",TRUE,0,"3C_Bal",3,0,0,1,5,1,87.5,91.7,0,0,0,1,1.67,10,10,6,0,1
"7575",9951,"ANSKZGALVBPS3","Answer.3C_Bal.6",TRUE,0,"3C_Bal",3,0,0,1,6,1,87.5,91.7,0,0,0,1.1,2.2,11,10,5,1,1
"7576",9952,"ANSKZGALVBPS3","Answer.3C_Bal.7",TRUE,0,"3C_Bal",3,0,0,1,7,1,87.5,91.7,0,0,0,1.22,2.2,11,9,5,1,1
"7577",9953,"ANSKZGALVBPS3","Answer.3C_Bal.8",TRUE,0,"3C_Bal",3,0,0,1,8,1,87.5,91.7,0,0,0,1.33,2.4,12,9,5,1,1
"7578",9954,"ANSKZGALVBPS3","Answer.3C_Bal.9",TRUE,0,"3C_Bal",3,0,0,1,9,1,87.5,91.7,0,0,0,1.5,3,12,8,4,1,1
"7579",9955,"ANSKZGALVBPS3","Answer.3C_Mild.1",FALSE,0,"3C_Mild",3,0,0,1,1,0,87.5,91.7,0,0,0,0.67,0.89,8,12,9,0,0
"7580",9956,"ANSKZGALVBPS3","Answer.3C_Mild.2",FALSE,0,"3C_Mild",3,0,0,1,2,0,87.5,91.7,0,0,0,0.75,1,9,12,9,0,0
"7581",9957,"ANSKZGALVBPS3","Answer.3C_Mild.3",TRUE,0,"3C_Mild",3,0,0,1,3,1,87.5,91.7,0,0,0,0.82,1.13,9,11,8,0,1
"7582",9958,"ANSKZGALVBPS3","Answer.3C_Mild.4",TRUE,0,"3C_Mild",3,0,0,1,4,1,87.5,91.7,0,0,0,0.91,1.25,10,11,8,0,1
"7583",9959,"ANSKZGALVBPS3","Answer.3C_Mild.5",TRUE,0,"3C_Mild",3,0,0,1,5,1,87.5,91.7,0,0,0,1,1.42,10,10,7,0,1
"7584",9960,"ANSKZGALVBPS3","Answer.3C_Mild.6",TRUE,0,"3C_Mild",3,0,0,1,6,1,87.5,91.7,0,0,0,1.1,1.57,11,10,7,1,1
"7585",9961,"ANSKZGALVBPS3","Answer.3C_Mild.7",TRUE,0,"3C_Mild",3,0,0,1,7,1,87.5,91.7,0,0,0,1.22,1.83,11,9,6,1,1
"7586",9962,"ANSKZGALVBPS3","Answer.3C_Mild.8",TRUE,0,"3C_Mild",3,0,0,1,8,1,87.5,91.7,0,0,0,1.33,1.71,12,9,7,1,1
"7587",9963,"ANSKZGALVBPS3","Answer.3C_Mild.9",TRUE,0,"3C_Mild",3,0,0,1,9,1,87.5,91.7,0,0,0,1.5,2,12,8,6,1,1
"7588",9964,"ANSKZGALVBPS3","Answer.3C_Unbal.1",TRUE,0,"3C_Unbal",3,0,0,1,1,1,87.5,91.7,0,0,0,0.67,0.73,8,12,11,0,0
"7589",9965,"ANSKZGALVBPS3","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal",3,0,0,1,2,0,87.5,91.7,0,0,0,0.75,0.86,9,12,11,0,0
"7590",9966,"ANSKZGALVBPS3","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal",3,0,0,1,3,0,87.5,91.7,0,0,0,0.82,0.9,9,11,10,0,0
"7591",9967,"ANSKZGALVBPS3","Answer.3C_Unbal.4",TRUE,0,"3C_Unbal",3,0,0,1,4,1,87.5,91.7,0,0,0,0.91,1,10,11,10,0,0
"7592",9968,"ANSKZGALVBPS3","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal",3,0,0,1,5,0,87.5,91.7,0,0,0,1,1.11,10,10,9,0,1
"7593",9969,"ANSKZGALVBPS3","Answer.3C_Unbal.6",TRUE,0,"3C_Unbal",3,0,0,1,6,1,87.5,91.7,0,0,0,1.1,1.22,11,10,9,1,1
"7594",9970,"ANSKZGALVBPS3","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal",3,0,0,1,7,1,87.5,91.7,0,0,0,1.22,1.38,11,9,8,1,1
"7595",9971,"ANSKZGALVBPS3","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal",3,0,0,1,8,1,87.5,91.7,0,0,0,1.33,1.5,12,9,8,1,1
"7596",9972,"ANSKZGALVBPS3","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal",3,0,0,1,9,1,87.5,91.7,0,0,0,1.5,1.71,12,8,7,1,1
"7597",9973,"A2F7EOROGK1BSW","Answer.2C.1",FALSE,0,"2C",2,0,0,1,1,0,98.6,95.8,0,0,0,0.67,0.67,8,12,12,0,0
"7598",9974,"A2F7EOROGK1BSW","Answer.2C.2",FALSE,0,"2C",2,0,0,1,2,0,98.6,95.8,0,0,0,0.75,0.75,9,12,12,0,0
"7599",9975,"A2F7EOROGK1BSW","Answer.2C.3",FALSE,0,"2C",2,0,0,1,3,0,98.6,95.8,0,0,0,0.82,0.82,9,11,11,0,0
