"","ID","Item","Answer","NotAns","Cat","Col","NonNative","ForeignLang","Most","Number","Yes","Acc.Fil","Acc.Mtn","NotAll","LowAcc","LowMtn","C2.Weber","C3.Weber","Blue","Non.Blue","Yellow"
"9848","A15SOM4XAPPZ8T","Answer.3C_Mild.2",FALSE,0,"3C_Mild","3",0,0,1,2,0,84.7,87.5,0,0,0,0.75,1,9,12,9
"9849","A15SOM4XAPPZ8T","Answer.3C_Mild.3",FALSE,0,"3C_Mild","3",0,0,1,3,0,84.7,87.5,0,0,0,0.82,1.13,9,11,8
"9850","A15SOM4XAPPZ8T","Answer.3C_Mild.4",TRUE,0,"3C_Mild","3",0,0,1,4,1,84.7,87.5,0,0,0,0.91,1.25,10,11,8
"9851","A15SOM4XAPPZ8T","Answer.3C_Mild.5",TRUE,0,"3C_Mild","3",0,0,1,5,1,84.7,87.5,0,0,0,1,1.42,10,10,7
"9852","A15SOM4XAPPZ8T","Answer.3C_Mild.6",FALSE,0,"3C_Mild","3",0,0,1,6,0,84.7,87.5,0,0,0,1.1,1.57,11,10,7
"9853","A15SOM4XAPPZ8T","Answer.3C_Mild.7",TRUE,0,"3C_Mild","3",0,0,1,7,1,84.7,87.5,0,0,0,1.22,1.83,11,9,6
"9854","A15SOM4XAPPZ8T","Answer.3C_Mild.8",TRUE,0,"3C_Mild","3",0,0,1,8,1,84.7,87.5,0,0,0,1.33,1.71,12,9,7
"9855","A15SOM4XAPPZ8T","Answer.3C_Mild.9",TRUE,0,"3C_Mild","3",0,0,1,9,1,84.7,87.5,0,0,0,1.5,2,12,8,6
"9856","A15SOM4XAPPZ8T","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal","3",0,0,1,1,0,84.7,87.5,0,0,0,0.67,0.73,8,12,11
"9857","A15SOM4XAPPZ8T","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal","3",0,0,1,2,0,84.7,87.5,0,0,0,0.75,0.86,9,12,11
"9858","A15SOM4XAPPZ8T","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal","3",0,0,1,3,0,84.7,87.5,0,0,0,0.82,0.9,9,11,10
"9859","A15SOM4XAPPZ8T","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal","3",0,0,1,4,0,84.7,87.5,0,0,0,0.91,1,10,11,10
"9860","A15SOM4XAPPZ8T","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal","3",0,0,1,5,0,84.7,87.5,0,0,0,1,1.11,10,10,9
"9861","A15SOM4XAPPZ8T","Answer.3C_Unbal.6",FALSE,0,"3C_Unbal","3",0,0,1,6,0,84.7,87.5,0,0,0,1.1,1.22,11,10,9
"9862","A15SOM4XAPPZ8T","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal","3",0,0,1,7,1,84.7,87.5,0,0,0,1.22,1.38,11,9,8
"9863","A15SOM4XAPPZ8T","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal","3",0,0,1,8,1,84.7,87.5,0,0,0,1.33,1.5,12,9,8
"9864","A15SOM4XAPPZ8T","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal","3",0,0,1,9,1,84.7,87.5,0,0,0,1.5,1.71,12,8,7
"9937","ANSKZGALVBPS3","Answer.2C.1",FALSE,0,"2C","2",0,0,1,1,0,87.5,91.7,0,0,0,0.67,0.67,8,12,12
"9938","ANSKZGALVBPS3","Answer.2C.2",FALSE,0,"2C","2",0,0,1,2,0,87.5,91.7,0,0,0,0.75,0.75,9,12,12
"9939","ANSKZGALVBPS3","Answer.2C.3",FALSE,0,"2C","2",0,0,1,3,0,87.5,91.7,0,0,0,0.82,0.82,9,11,11
"9940","ANSKZGALVBPS3","Answer.2C.4",FALSE,0,"2C","2",0,0,1,4,0,87.5,91.7,0,0,0,0.91,0.91,10,11,11
"9941","ANSKZGALVBPS3","Answer.2C.5",FALSE,0,"2C","2",0,0,1,5,0,87.5,91.7,0,0,0,1,1,10,10,10
"9942","ANSKZGALVBPS3","Answer.2C.6",TRUE,0,"2C","2",0,0,1,6,1,87.5,91.7,0,0,0,1.1,1.1,11,10,10
"9943","ANSKZGALVBPS3","Answer.2C.7",TRUE,0,"2C","2",0,0,1,7,1,87.5,91.7,0,0,0,1.22,1.22,11,9,9
"9944","ANSKZGALVBPS3","Answer.2C.8",TRUE,0,"2C","2",0,0,1,8,1,87.5,91.7,0,0,0,1.33,1.33,12,9,9
"9945","ANSKZGALVBPS3","Answer.2C.9",TRUE,0,"2C","2",0,0,1,9,1,87.5,91.7,0,0,0,1.5,1.5,12,8,8
"9946","ANSKZGALVBPS3","Answer.3C_Bal.1",FALSE,0,"3C_Bal","3",0,0,1,1,0,87.5,91.7,0,0,0,0.67,1.33,8,12,6
"9947","ANSKZGALVBPS3","Answer.3C_Bal.2",TRUE,0,"3C_Bal","3",0,0,1,2,1,87.5,91.7,0,0,0,0.75,1.5,9,12,6
"9948","ANSKZGALVBPS3","Answer.3C_Bal.3",TRUE,0,"3C_Bal","3",0,0,1,3,1,87.5,91.7,0,0,0,0.82,1.5,9,11,6
"9949","ANSKZGALVBPS3","Answer.3C_Bal.4",FALSE,0,"3C_Bal","3",0,0,1,4,0,87.5,91.7,0,0,0,0.91,1.67,10,11,6
"9950","ANSKZGALVBPS3","Answer.3C_Bal.5",TRUE,0,"3C_Bal","3",0,0,1,5,1,87.5,91.7,0,0,0,1,1.67,10,10,6
"9951","ANSKZGALVBPS3","Answer.3C_Bal.6",TRUE,0,"3C_Bal","3",0,0,1,6,1,87.5,91.7,0,0,0,1.1,2.2,11,10,5
"9952","ANSKZGALVBPS3","Answer.3C_Bal.7",TRUE,0,"3C_Bal","3",0,0,1,7,1,87.5,91.7,0,0,0,1.22,2.2,11,9,5
"9953","ANSKZGALVBPS3","Answer.3C_Bal.8",TRUE,0,"3C_Bal","3",0,0,1,8,1,87.5,91.7,0,0,0,1.33,2.4,12,9,5
"9954","ANSKZGALVBPS3","Answer.3C_Bal.9",TRUE,0,"3C_Bal","3",0,0,1,9,1,87.5,91.7,0,0,0,1.5,3,12,8,4
"9955","ANSKZGALVBPS3","Answer.3C_Mild.1",FALSE,0,"3C_Mild","3",0,0,1,1,0,87.5,91.7,0,0,0,0.67,0.89,8,12,9
"9956","ANSKZGALVBPS3","Answer.3C_Mild.2",FALSE,0,"3C_Mild","3",0,0,1,2,0,87.5,91.7,0,0,0,0.75,1,9,12,9
"9957","ANSKZGALVBPS3","Answer.3C_Mild.3",TRUE,0,"3C_Mild","3",0,0,1,3,1,87.5,91.7,0,0,0,0.82,1.13,9,11,8
"9958","ANSKZGALVBPS3","Answer.3C_Mild.4",TRUE,0,"3C_Mild","3",0,0,1,4,1,87.5,91.7,0,0,0,0.91,1.25,10,11,8
"9959","ANSKZGALVBPS3","Answer.3C_Mild.5",TRUE,0,"3C_Mild","3",0,0,1,5,1,87.5,91.7,0,0,0,1,1.42,10,10,7
"9960","ANSKZGALVBPS3","Answer.3C_Mild.6",TRUE,0,"3C_Mild","3",0,0,1,6,1,87.5,91.7,0,0,0,1.1,1.57,11,10,7
"9961","ANSKZGALVBPS3","Answer.3C_Mild.7",TRUE,0,"3C_Mild","3",0,0,1,7,1,87.5,91.7,0,0,0,1.22,1.83,11,9,6
"9962","ANSKZGALVBPS3","Answer.3C_Mild.8",TRUE,0,"3C_Mild","3",0,0,1,8,1,87.5,91.7,0,0,0,1.33,1.71,12,9,7
"9963","ANSKZGALVBPS3","Answer.3C_Mild.9",TRUE,0,"3C_Mild","3",0,0,1,9,1,87.5,91.7,0,0,0,1.5,2,12,8,6
"9964","ANSKZGALVBPS3","Answer.3C_Unbal.1",TRUE,0,"3C_Unbal","3",0,0,1,1,1,87.5,91.7,0,0,0,0.67,0.73,8,12,11
"9965","ANSKZGALVBPS3","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal","3",0,0,1,2,0,87.5,91.7,0,0,0,0.75,0.86,9,12,11
"9966","ANSKZGALVBPS3","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal","3",0,0,1,3,0,87.5,91.7,0,0,0,0.82,0.9,9,11,10
"9967","ANSKZGALVBPS3","Answer.3C_Unbal.4",TRUE,0,"3C_Unbal","3",0,0,1,4,1,87.5,91.7,0,0,0,0.91,1,10,11,10
"9968","ANSKZGALVBPS3","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal","3",0,0,1,5,0,87.5,91.7,0,0,0,1,1.11,10,10,9
"9969","ANSKZGALVBPS3","Answer.3C_Unbal.6",TRUE,0,"3C_Unbal","3",0,0,1,6,1,87.5,91.7,0,0,0,1.1,1.22,11,10,9
"9970","ANSKZGALVBPS3","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal","3",0,0,1,7,1,87.5,91.7,0,0,0,1.22,1.38,11,9,8
"9971","ANSKZGALVBPS3","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal","3",0,0,1,8,1,87.5,91.7,0,0,0,1.33,1.5,12,9,8
"9972","ANSKZGALVBPS3","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal","3",0,0,1,9,1,87.5,91.7,0,0,0,1.5,1.71,12,8,7
"9973","A2F7EOROGK1BSW","Answer.2C.1",FALSE,0,"2C","2",0,0,1,1,0,98.6,95.8,0,0,0,0.67,0.67,8,12,12
"9974","A2F7EOROGK1BSW","Answer.2C.2",FALSE,0,"2C","2",0,0,1,2,0,98.6,95.8,0,0,0,0.75,0.75,9,12,12
"9975","A2F7EOROGK1BSW","Answer.2C.3",FALSE,0,"2C","2",0,0,1,3,0,98.6,95.8,0,0,0,0.82,0.82,9,11,11
"9976","A2F7EOROGK1BSW","Answer.2C.4",FALSE,0,"2C","2",0,0,1,4,0,98.6,95.8,0,0,0,0.91,0.91,10,11,11
"9977","A2F7EOROGK1BSW","Answer.2C.5",FALSE,0,"2C","2",0,0,1,5,0,98.6,95.8,0,0,0,1,1,10,10,10
"9978","A2F7EOROGK1BSW","Answer.2C.6",TRUE,0,"2C","2",0,0,1,6,1,98.6,95.8,0,0,0,1.1,1.1,11,10,10
"9979","A2F7EOROGK1BSW","Answer.2C.7",TRUE,0,"2C","2",0,0,1,7,1,98.6,95.8,0,0,0,1.22,1.22,11,9,9
"9980","A2F7EOROGK1BSW","Answer.2C.8",TRUE,0,"2C","2",0,0,1,8,1,98.6,95.8,0,0,0,1.33,1.33,12,9,9
"9981","A2F7EOROGK1BSW","Answer.2C.9",TRUE,0,"2C","2",0,0,1,9,1,98.6,95.8,0,0,0,1.5,1.5,12,8,8
"9982","A2F7EOROGK1BSW","Answer.3C_Bal.1",FALSE,0,"3C_Bal","3",0,0,1,1,0,98.6,95.8,0,0,0,0.67,1.33,8,12,6
"9983","A2F7EOROGK1BSW","Answer.3C_Bal.2",FALSE,0,"3C_Bal","3",0,0,1,2,0,98.6,95.8,0,0,0,0.75,1.5,9,12,6
"9984","A2F7EOROGK1BSW","Answer.3C_Bal.3",FALSE,0,"3C_Bal","3",0,0,1,3,0,98.6,95.8,0,0,0,0.82,1.5,9,11,6
"9985","A2F7EOROGK1BSW","Answer.3C_Bal.4",FALSE,0,"3C_Bal","3",0,0,1,4,0,98.6,95.8,0,0,0,0.91,1.67,10,11,6
"9986","A2F7EOROGK1BSW","Answer.3C_Bal.5",FALSE,0,"3C_Bal","3",0,0,1,5,0,98.6,95.8,0,0,0,1,1.67,10,10,6
"9987","A2F7EOROGK1BSW","Answer.3C_Bal.6",TRUE,0,"3C_Bal","3",0,0,1,6,1,98.6,95.8,0,0,0,1.1,2.2,11,10,5
"9988","A2F7EOROGK1BSW","Answer.3C_Bal.7",TRUE,0,"3C_Bal","3",0,0,1,7,1,98.6,95.8,0,0,0,1.22,2.2,11,9,5
"9989","A2F7EOROGK1BSW","Answer.3C_Bal.8",TRUE,0,"3C_Bal","3",0,0,1,8,1,98.6,95.8,0,0,0,1.33,2.4,12,9,5
"9990","A2F7EOROGK1BSW","Answer.3C_Bal.9",TRUE,0,"3C_Bal","3",0,0,1,9,1,98.6,95.8,0,0,0,1.5,3,12,8,4
"9991","A2F7EOROGK1BSW","Answer.3C_Mild.1",FALSE,0,"3C_Mild","3",0,0,1,1,0,98.6,95.8,0,0,0,0.67,0.89,8,12,9
"9992","A2F7EOROGK1BSW","Answer.3C_Mild.2",FALSE,0,"3C_Mild","3",0,0,1,2,0,98.6,95.8,0,0,0,0.75,1,9,12,9
"9993","A2F7EOROGK1BSW","Answer.3C_Mild.3",FALSE,0,"3C_Mild","3",0,0,1,3,0,98.6,95.8,0,0,0,0.82,1.13,9,11,8
"9994","A2F7EOROGK1BSW","Answer.3C_Mild.4",FALSE,0,"3C_Mild","3",0,0,1,4,0,98.6,95.8,0,0,0,0.91,1.25,10,11,8
"9995","A2F7EOROGK1BSW","Answer.3C_Mild.5",FALSE,0,"3C_Mild","3",0,0,1,5,0,98.6,95.8,0,0,0,1,1.42,10,10,7
"9996","A2F7EOROGK1BSW","Answer.3C_Mild.6",TRUE,0,"3C_Mild","3",0,0,1,6,1,98.6,95.8,0,0,0,1.1,1.57,11,10,7
"9997","A2F7EOROGK1BSW","Answer.3C_Mild.7",TRUE,0,"3C_Mild","3",0,0,1,7,1,98.6,95.8,0,0,0,1.22,1.83,11,9,6
"9998","A2F7EOROGK1BSW","Answer.3C_Mild.8",FALSE,0,"3C_Mild","3",0,0,1,8,0,98.6,95.8,0,0,0,1.33,1.71,12,9,7
"9999","A2F7EOROGK1BSW","Answer.3C_Mild.9",TRUE,0,"3C_Mild","3",0,0,1,9,1,98.6,95.8,0,0,0,1.5,2,12,8,6
"10000","A2F7EOROGK1BSW","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal","3",0,0,1,1,0,98.6,95.8,0,0,0,0.67,0.73,8,12,11
"10001","A2F7EOROGK1BSW","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal","3",0,0,1,2,0,98.6,95.8,0,0,0,0.75,0.86,9,12,11
"10002","A2F7EOROGK1BSW","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal","3",0,0,1,3,0,98.6,95.8,0,0,0,0.82,0.9,9,11,10
"10003","A2F7EOROGK1BSW","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal","3",0,0,1,4,0,98.6,95.8,0,0,0,0.91,1,10,11,10
"10004","A2F7EOROGK1BSW","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal","3",0,0,1,5,0,98.6,95.8,0,0,0,1,1.11,10,10,9
"10005","A2F7EOROGK1BSW","Answer.3C_Unbal.6",TRUE,0,"3C_Unbal","3",0,0,1,6,1,98.6,95.8,0,0,0,1.1,1.22,11,10,9
"10006","A2F7EOROGK1BSW","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal","3",0,0,1,7,1,98.6,95.8,0,0,0,1.22,1.38,11,9,8
"10007","A2F7EOROGK1BSW","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal","3",0,0,1,8,1,98.6,95.8,0,0,0,1.33,1.5,12,9,8
"10008","A2F7EOROGK1BSW","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal","3",0,0,1,9,1,98.6,95.8,0,0,0,1.5,1.71,12,8,7
"10153","A2LJIWQWS8O9NN","Answer.2C.1",FALSE,0,"2C","2",0,0,1,1,0,93.1,100,0,0,0,0.67,0.67,8,12,12
"10154","A2LJIWQWS8O9NN","Answer.2C.2",FALSE,0,"2C","2",0,0,1,2,0,93.1,100,0,0,0,0.75,0.75,9,12,12
"10155","A2LJIWQWS8O9NN","Answer.2C.3",FALSE,0,"2C","2",0,0,1,3,0,93.1,100,0,0,0,0.82,0.82,9,11,11
"10156","A2LJIWQWS8O9NN","Answer.2C.4",FALSE,0,"2C","2",0,0,1,4,0,93.1,100,0,0,0,0.91,0.91,10,11,11
"10157","A2LJIWQWS8O9NN","Answer.2C.5",FALSE,0,"2C","2",0,0,1,5,0,93.1,100,0,0,0,1,1,10,10,10
"10158","A2LJIWQWS8O9NN","Answer.2C.6",TRUE,0,"2C","2",0,0,1,6,1,93.1,100,0,0,0,1.1,1.1,11,10,10
"10159","A2LJIWQWS8O9NN","Answer.2C.7",TRUE,0,"2C","2",0,0,1,7,1,93.1,100,0,0,0,1.22,1.22,11,9,9
"10160","A2LJIWQWS8O9NN","Answer.2C.8",TRUE,0,"2C","2",0,0,1,8,1,93.1,100,0,0,0,1.33,1.33,12,9,9
"10161","A2LJIWQWS8O9NN","Answer.2C.9",TRUE,0,"2C","2",0,0,1,9,1,93.1,100,0,0,0,1.5,1.5,12,8,8
"10162","A2LJIWQWS8O9NN","Answer.3C_Bal.1",TRUE,0,"3C_Bal","3",0,0,1,1,1,93.1,100,0,0,0,0.67,1.33,8,12,6
"10163","A2LJIWQWS8O9NN","Answer.3C_Bal.2",TRUE,0,"3C_Bal","3",0,0,1,2,1,93.1,100,0,0,0,0.75,1.5,9,12,6
"10164","A2LJIWQWS8O9NN","Answer.3C_Bal.3",TRUE,0,"3C_Bal","3",0,0,1,3,1,93.1,100,0,0,0,0.82,1.5,9,11,6
"10165","A2LJIWQWS8O9NN","Answer.3C_Bal.4",TRUE,0,"3C_Bal","3",0,0,1,4,1,93.1,100,0,0,0,0.91,1.67,10,11,6
"10166","A2LJIWQWS8O9NN","Answer.3C_Bal.5",TRUE,0,"3C_Bal","3",0,0,1,5,1,93.1,100,0,0,0,1,1.67,10,10,6
"10167","A2LJIWQWS8O9NN","Answer.3C_Bal.6",TRUE,0,"3C_Bal","3",0,0,1,6,1,93.1,100,0,0,0,1.1,2.2,11,10,5
"10168","A2LJIWQWS8O9NN","Answer.3C_Bal.7",TRUE,0,"3C_Bal","3",0,0,1,7,1,93.1,100,0,0,0,1.22,2.2,11,9,5
"10169","A2LJIWQWS8O9NN","Answer.3C_Bal.8",TRUE,0,"3C_Bal","3",0,0,1,8,1,93.1,100,0,0,0,1.33,2.4,12,9,5
"10170","A2LJIWQWS8O9NN","Answer.3C_Bal.9",TRUE,0,"3C_Bal","3",0,0,1,9,1,93.1,100,0,0,0,1.5,3,12,8,4
"10171","A2LJIWQWS8O9NN","Answer.3C_Mild.1",FALSE,0,"3C_Mild","3",0,0,1,1,0,93.1,100,0,0,0,0.67,0.89,8,12,9
"10172","A2LJIWQWS8O9NN","Answer.3C_Mild.2",TRUE,0,"3C_Mild","3",0,0,1,2,1,93.1,100,0,0,0,0.75,1,9,12,9
"10173","A2LJIWQWS8O9NN","Answer.3C_Mild.3",TRUE,0,"3C_Mild","3",0,0,1,3,1,93.1,100,0,0,0,0.82,1.13,9,11,8
"10174","A2LJIWQWS8O9NN","Answer.3C_Mild.4",FALSE,0,"3C_Mild","3",0,0,1,4,0,93.1,100,0,0,0,0.91,1.25,10,11,8
"10175","A2LJIWQWS8O9NN","Answer.3C_Mild.5",TRUE,0,"3C_Mild","3",0,0,1,5,1,93.1,100,0,0,0,1,1.42,10,10,7
"10176","A2LJIWQWS8O9NN","Answer.3C_Mild.6",TRUE,0,"3C_Mild","3",0,0,1,6,1,93.1,100,0,0,0,1.1,1.57,11,10,7
"10177","A2LJIWQWS8O9NN","Answer.3C_Mild.7",TRUE,0,"3C_Mild","3",0,0,1,7,1,93.1,100,0,0,0,1.22,1.83,11,9,6
"10178","A2LJIWQWS8O9NN","Answer.3C_Mild.8",TRUE,0,"3C_Mild","3",0,0,1,8,1,93.1,100,0,0,0,1.33,1.71,12,9,7
"10179","A2LJIWQWS8O9NN","Answer.3C_Mild.9",TRUE,0,"3C_Mild","3",0,0,1,9,1,93.1,100,0,0,0,1.5,2,12,8,6
"10180","A2LJIWQWS8O9NN","Answer.3C_Unbal.1",TRUE,0,"3C_Unbal","3",0,0,1,1,1,93.1,100,0,0,0,0.67,0.73,8,12,11
"10181","A2LJIWQWS8O9NN","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal","3",0,0,1,2,0,93.1,100,0,0,0,0.75,0.86,9,12,11
"10182","A2LJIWQWS8O9NN","Answer.3C_Unbal.3",TRUE,0,"3C_Unbal","3",0,0,1,3,1,93.1,100,0,0,0,0.82,0.9,9,11,10
"10183","A2LJIWQWS8O9NN","Answer.3C_Unbal.4",TRUE,0,"3C_Unbal","3",0,0,1,4,1,93.1,100,0,0,0,0.91,1,10,11,10
"10184","A2LJIWQWS8O9NN","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal","3",0,0,1,5,0,93.1,100,0,0,0,1,1.11,10,10,9
"10185","A2LJIWQWS8O9NN","Answer.3C_Unbal.6",TRUE,0,"3C_Unbal","3",0,0,1,6,1,93.1,100,0,0,0,1.1,1.22,11,10,9
"10186","A2LJIWQWS8O9NN","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal","3",0,0,1,7,1,93.1,100,0,0,0,1.22,1.38,11,9,8
"10187","A2LJIWQWS8O9NN","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal","3",0,0,1,8,1,93.1,100,0,0,0,1.33,1.5,12,9,8
"10188","A2LJIWQWS8O9NN","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal","3",0,0,1,9,1,93.1,100,0,0,0,1.5,1.71,12,8,7
"10225","A37RE3F2ONO736","Answer.2C.1",FALSE,0,"2C","2",0,0,1,1,0,93.1,100,0,0,0,0.67,0.67,8,12,12
"10226","A37RE3F2ONO736","Answer.2C.2",FALSE,0,"2C","2",0,0,1,2,0,93.1,100,0,0,0,0.75,0.75,9,12,12
"10227","A37RE3F2ONO736","Answer.2C.3",FALSE,0,"2C","2",0,0,1,3,0,93.1,100,0,0,0,0.82,0.82,9,11,11
"10228","A37RE3F2ONO736","Answer.2C.4",FALSE,0,"2C","2",0,0,1,4,0,93.1,100,0,0,0,0.91,0.91,10,11,11
"10229","A37RE3F2ONO736","Answer.2C.5",FALSE,0,"2C","2",0,0,1,5,0,93.1,100,0,0,0,1,1,10,10,10
"10230","A37RE3F2ONO736","Answer.2C.6",TRUE,0,"2C","2",0,0,1,6,1,93.1,100,0,0,0,1.1,1.1,11,10,10
"10231","A37RE3F2ONO736","Answer.2C.7",TRUE,0,"2C","2",0,0,1,7,1,93.1,100,0,0,0,1.22,1.22,11,9,9
"10232","A37RE3F2ONO736","Answer.2C.8",TRUE,0,"2C","2",0,0,1,8,1,93.1,100,0,0,0,1.33,1.33,12,9,9
"10233","A37RE3F2ONO736","Answer.2C.9",TRUE,0,"2C","2",0,0,1,9,1,93.1,100,0,0,0,1.5,1.5,12,8,8
"10234","A37RE3F2ONO736","Answer.3C_Bal.1",FALSE,0,"3C_Bal","3",0,0,1,1,0,93.1,100,0,0,0,0.67,1.33,8,12,6
"10235","A37RE3F2ONO736","Answer.3C_Bal.2",FALSE,0,"3C_Bal","3",0,0,1,2,0,93.1,100,0,0,0,0.75,1.5,9,12,6
"10236","A37RE3F2ONO736","Answer.3C_Bal.3",FALSE,0,"3C_Bal","3",0,0,1,3,0,93.1,100,0,0,0,0.82,1.5,9,11,6
"10237","A37RE3F2ONO736","Answer.3C_Bal.4",FALSE,0,"3C_Bal","3",0,0,1,4,0,93.1,100,0,0,0,0.91,1.67,10,11,6
"10238","A37RE3F2ONO736","Answer.3C_Bal.5",FALSE,0,"3C_Bal","3",0,0,1,5,0,93.1,100,0,0,0,1,1.67,10,10,6
"10239","A37RE3F2ONO736","Answer.3C_Bal.6",TRUE,0,"3C_Bal","3",0,0,1,6,1,93.1,100,0,0,0,1.1,2.2,11,10,5
"10240","A37RE3F2ONO736","Answer.3C_Bal.7",TRUE,0,"3C_Bal","3",0,0,1,7,1,93.1,100,0,0,0,1.22,2.2,11,9,5
"10241","A37RE3F2ONO736","Answer.3C_Bal.8",TRUE,0,"3C_Bal","3",0,0,1,8,1,93.1,100,0,0,0,1.33,2.4,12,9,5
"10242","A37RE3F2ONO736","Answer.3C_Bal.9",TRUE,0,"3C_Bal","3",0,0,1,9,1,93.1,100,0,0,0,1.5,3,12,8,4
"10243","A37RE3F2ONO736","Answer.3C_Mild.1",FALSE,0,"3C_Mild","3",0,0,1,1,0,93.1,100,0,0,0,0.67,0.89,8,12,9
"10244","A37RE3F2ONO736","Answer.3C_Mild.2",FALSE,0,"3C_Mild","3",0,0,1,2,0,93.1,100,0,0,0,0.75,1,9,12,9
"10245","A37RE3F2ONO736","Answer.3C_Mild.3",FALSE,0,"3C_Mild","3",0,0,1,3,0,93.1,100,0,0,0,0.82,1.13,9,11,8
"10246","A37RE3F2ONO736","Answer.3C_Mild.4",FALSE,0,"3C_Mild","3",0,0,1,4,0,93.1,100,0,0,0,0.91,1.25,10,11,8
"10247","A37RE3F2ONO736","Answer.3C_Mild.5",FALSE,0,"3C_Mild","3",0,0,1,5,0,93.1,100,0,0,0,1,1.42,10,10,7
"10248","A37RE3F2ONO736","Answer.3C_Mild.6",TRUE,0,"3C_Mild","3",0,0,1,6,1,93.1,100,0,0,0,1.1,1.57,11,10,7
"10249","A37RE3F2ONO736","Answer.3C_Mild.7",TRUE,0,"3C_Mild","3",0,0,1,7,1,93.1,100,0,0,0,1.22,1.83,11,9,6
"10250","A37RE3F2ONO736","Answer.3C_Mild.8",TRUE,0,"3C_Mild","3",0,0,1,8,1,93.1,100,0,0,0,1.33,1.71,12,9,7
"10251","A37RE3F2ONO736","Answer.3C_Mild.9",TRUE,0,"3C_Mild","3",0,0,1,9,1,93.1,100,0,0,0,1.5,2,12,8,6
"10252","A37RE3F2ONO736","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal","3",0,0,1,1,0,93.1,100,0,0,0,0.67,0.73,8,12,11
"10253","A37RE3F2ONO736","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal","3",0,0,1,2,0,93.1,100,0,0,0,0.75,0.86,9,12,11
"10254","A37RE3F2ONO736","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal","3",0,0,1,3,0,93.1,100,0,0,0,0.82,0.9,9,11,10
"10255","A37RE3F2ONO736","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal","3",0,0,1,4,0,93.1,100,0,0,0,0.91,1,10,11,10
"10256","A37RE3F2ONO736","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal","3",0,0,1,5,0,93.1,100,0,0,0,1,1.11,10,10,9
"10257","A37RE3F2ONO736","Answer.3C_Unbal.6",TRUE,0,"3C_Unbal","3",0,0,1,6,1,93.1,100,0,0,0,1.1,1.22,11,10,9
"10258","A37RE3F2ONO736","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal","3",0,0,1,7,1,93.1,100,0,0,0,1.22,1.38,11,9,8
"10259","A37RE3F2ONO736","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal","3",0,0,1,8,1,93.1,100,0,0,0,1.33,1.5,12,9,8
"10260","A37RE3F2ONO736","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal","3",0,0,1,9,1,93.1,100,0,0,0,1.5,1.71,12,8,7
"10369","A2XAGOIC3Q5BV1","Answer.2C.1",FALSE,0,"2C","2",0,0,0,1,0,87.5,91.7,0,0,0,0.67,0.67,8,12,12
"10370","A2XAGOIC3Q5BV1","Answer.2C.2",FALSE,0,"2C","2",0,0,0,2,0,87.5,91.7,0,0,0,0.75,0.75,9,12,12
"10371","A2XAGOIC3Q5BV1","Answer.2C.3",FALSE,0,"2C","2",0,0,0,3,0,87.5,91.7,0,0,0,0.82,0.82,9,11,11
"10372","A2XAGOIC3Q5BV1","Answer.2C.4",FALSE,0,"2C","2",0,0,0,4,0,87.5,91.7,0,0,0,0.91,0.91,10,11,11
"10373","A2XAGOIC3Q5BV1","Answer.2C.5",TRUE,0,"2C","2",0,0,0,5,1,87.5,91.7,0,0,0,1,1,10,10,10
"10374","A2XAGOIC3Q5BV1","Answer.2C.6",FALSE,0,"2C","2",0,0,0,6,0,87.5,91.7,0,0,0,1.1,1.1,11,10,10
